name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,T,T_err,F
PGC0004734,spiral,0.01749,2.24652,1.761211804,0.447825639,0.684421263,3.384935258,11.18439434,-0.414159375,0,0,0,-0.002005067,-0.003351487,-0.007375012,-0.015207964,1.27771871,-0.00469004,-0.009279726,34.49075891,-10833.09767,4753.379661,-2117.171338,956.7123303,-0.006840457,-0.009261034,0,1,0.475575738,1.260684199,2.307999961,3.464149964,6,0,0.010397585
PGC0004793,early,0.0138,2.34055,-3.756917539,-4.327527839,4.68392119,0.000271562,1.163124812,-0.050501768,0,0,0,-0.003526823,-0.001299496,-0.00128207,-0.002146162,5.970044281,-0.002404446,-0.001722829,13.11307738,-85.13341862,18.18755515,71.63356644,18.7163841,-0.000189203,-0.000247312,0,1,0.52682883,2.093572226,5.640598696,55.64147355,-2,0,0.002957956
PGC0004812,spiral,0.04682,1.68464,3.287881058,0.585468168,0.850866267,17.25684183,1.131526137,2.142544258,0,0,0,-0.00068509,-0.001212389,-0.00092389,0.000718918,3.058401667,-0.00080449,-0.000246735,30.71018673,-127.7894959,-16.6630185,-26.61004259,1.092736622,-0.001671782,0.00051629,0,0,1.390132061,2.362920621,1.146256021,-0.580250001,4,0,0.000841476
PGC0004899,early,0.01846,2.67978,-3.050912766,-1.469539,4.54395991,0.000517884,1.309027707,-0.130723152,0,0,0,0.000514098,-8.29E-05,0.000155047,0.000304137,2.319946919,0.000334572,0.000110598,14.90411649,39.81344636,1.01621325,5.817458808,0.341905775,0.000524882,0.000210955,0,0,0.33849075,1.374171173,6.827351618,90.1323142,-2,0,0.000352379
PGC0004992,spiral,0.02716,2.94544,0.999999993,-2.59E-09,1.8859828,1.40039947,1.984254574,0.701480926,0,0,0,-0.000890781,-0.000322605,-0.000186163,0.002299742,9.31507817,-0.000538472,0.000988568,28.63377013,31.59222713,58.53248721,42.45104681,156.4835063,-0.001237196,9.37E-05,0,0,0.614523626,1.354072589,2.369888361,8.243854964,4,0,0.001125708
PGC0005056,spiral,0.0249,1.64187,-3.77E-09,-4.22E-09,2.255429308,1.18195039,1,0.354793763,0,0,0,-0.00078971,0.001308713,0.000298163,0.001196607,2.038450008,-0.000245773,0.00125266,31.30617816,85.89885995,241.5480863,-13.68531392,232.5057725,0.000159571,0.000160662,0,0,1.228097799,2.269155159,1.344100751,-0.052161715,6,0,0.001276543
PGC0005270,spiral,0.03701,2.97205,-1.225410176,-1.163573753,1.873009915,0.848314538,3.11232707,-1.242820125,0,0,0,3.06E-05,-0.001870314,-0.00139317,0.001776893,5.930792345,-0.000681273,-4.67E-05,25.32461687,-11.66377425,39.8530943,-86.33057437,250.8835901,0.000163781,0.000403198,0,0,0.479102901,1.318334356,2.833776847,9.234827848,4,2,0.000682872
PGC0005271,early,0.0212,2.70957,1.999999996,-1.68E-09,2.386135388,0.40466763,1.113966366,1.591123267,0,0,0,-0.000262549,4.25E-05,-0.002286582,-0.004015848,2.178305453,-0.001274566,-0.001986659,23.91924169,574.8411698,-80.28195755,287.4080684,-727.8205258,0.000598578,-0.000847662,0,0,1.044851611,2.001754809,2.081127564,7.745664222,-2,0,0.002360367
PGC0005298,spiral,0.05255,2.09979,1.924554913,0.662083682,1.340485792,1.837363543,4.15699218,-0.480058934,0,0,0,-0.002820423,-0.005541805,-0.001738904,-0.002553907,1.735571098,-0.002279664,-0.004047856,23.35146217,-46.19774298,-8.901280528,18.66727139,-25.65776548,0.00060438,0.0033403,0,0,0.526012773,1.637749888,2.843321039,6.32522389,6,0,0.004645644
PGC0005326,early,0.01803,2.58457,3.230483881,1.989531258,5.394043866,0.0001,1.266871088,0.980264816,0,0,0,0.001324157,-0.000568984,0.000385752,-4.76E-05,1.439016343,0.000854955,-0.000308276,25.68391794,52.56190482,-55.88455456,65.20468249,-54.68899313,-2.40E-05,2.00E-05,0,1,1.075748706,2.371362954,2.006598424,3.947667633,-3,0,0.000908835
PGC0005436,early,0.01497,2.50122,1.000000013,-1.10E-08,2.215218861,0.202408262,4.328018726,-0.915585881,0,0,0,-0.002348635,-0.000832662,-0.001417758,0.000571668,12.94879378,-0.001883197,-0.000130497,19.36085368,-57.04413498,63.54051327,-78.97127539,106.5921942,0.000250026,0.000251417,0,0,0.365301186,1.504301398,4.979261434,34.3974694,-3,1,0.001887713
PGC0005527,spiral,0.02127,2.19912,1.081520715,0.500790923,1.072498973,3.676186315,3.133696728,1.082697834,0,0,0,-0.002079569,-0.001091928,0.002331179,-0.001163153,2.951972557,0.000125805,-0.00112754,21.93082653,-8.174541081,-15.77056883,-33.3645126,-89.53709624,0.001784735,-0.001054175,0,0,0.436786647,1.32204684,3.001239015,8.658624072,5,2,0.001134537
PGC0005540,early,0.01825,2.66686,0.557582961,0.321515753,4.810700707,0.000281732,2.022020971,-0.524331137,0,0,0,0.000335868,-0.000154153,-0.000351812,-0.000526851,6.343358094,-7.97E-06,-0.000340502,22.06034027,29.45066125,-11.57260129,7.528037783,9.356378268,-7.43E-05,-0.000241763,0,0,0.699442679,1.921287849,3.670555756,24.99184022,-2,0,0.000340595
PGC0005574,early,0.01724,2.66409,3.471505828,-0.12154824,4.309536738,0.00153194,1.587292398,-0.527686709,0,0,0,0.000545106,-8.38E-05,-8.45E-05,-0.000795865,1.317962384,0.000230286,-0.000439807,20.07333616,29.08886465,-21.75678979,15.68823929,-33.45757365,9.66E-06,-0.00027576,0,0,0.674632317,1.931967498,3.028113681,11.95463114,-2,0,0.000496449
PGC0005645,spiral,0.01508,2.14353,0.575524423,-0.248758572,1.859938496,1.159959445,2.014957781,0.540097894,0,0,0,-0.000668486,0.000384563,0.000656826,0.001351706,2.088727033,-5.83E-06,0.000868135,23.7424058,89.92361053,63.69031372,58.05883397,89.25874389,0.000295597,7.17E-06,0,0,0.622885541,1.560008321,2.4479796,5.996843022,4,1,0.000868154
PGC0005673,spiral,0.01496,1.95087,0.675908835,0.907137078,1.290455821,9.015181176,1.044787057,0.706996406,0,0,0,-0.001451895,-0.000373169,-0.000135331,0.000661008,1.835595834,-0.000793613,0.00014392,33.24332368,-426.9632834,337.5803725,-47.84142971,655.182925,-0.000252457,0.000312252,0,0,1.176219559,1.897159269,1.064317704,-0.633221783,6,0,0.000806557
PGC0005771,spiral,0.01546,1.95662,3.132783251,-0.193582355,0.669886115,19.58935414,1.365703562,-1.203612037,0,0,0,-0.00290786,0.00024151,0.001876383,0.000734917,3.169305284,-0.000515739,0.000488214,29.22106233,-358.6603526,183.2906518,-260.7685968,-386.1329342,0.001467163,0.001272275,0,0,1.209592154,2.152225497,1.273138905,-0.185123217,6,0,0.000710168
PGC0005803,spiral,0.01579,2.09212,-0.953951147,0.205496079,0.737811799,6.449277715,4.602155152,0.430208856,0,0,0,-0.002521775,-0.003160976,0.004659702,-0.017163854,1.766500456,0.001068964,-0.010162415,30.83673556,-947.5763208,-430.7935644,-201.5414966,-103.5835225,0.001079097,-0.003034907,0,1,1.174649114,2.19716587,1.402155319,0.184473853,6,2,0.010218482
PGC0006004,early,0.04125,2.98542,1.460558135,-1.182572921,2.982700687,0.092511866,1.304362075,1.05672914,0,0,0,0.002547942,0.001715909,-4.10E-05,0.00030153,1.001532265,0.001253475,0.00100872,22.6523592,-344.3982938,-42.27406347,120.3378839,158.8747509,0.00055417,0.000113495,0,0,0.623837981,1.50030414,2.278922886,5.106375586,-4,0,0.001608948
PGC0006090,early,0.01651,3.19653,-0.282182384,-1.153910394,3.018031064,0.051074117,1.841741073,-1.320022543,0,0,0,0.003101206,0.002450925,-0.000188572,0.002618587,35.49879635,0.001456317,0.002534756,17.56695246,-18.49539206,43.9122619,-17.98150124,222.3188774,0.001176431,0.001386072,0,0,0.420487463,1.5260056,5.800887187,72.78792445,-3,0,0.002923328
PGC0006155,early,0.0425,2.86961,-2.386210894,-1.374733622,3.982016599,0.00449635,1.234853917,-0.997901829,0,0,0,0.000515915,0.000236226,-0.000150461,-0.002129624,3.010738575,0.000182727,-0.000946699,18.72669596,-27.11406927,13.57662594,139.1652283,-40.55907308,0.000526569,-0.000943798,0,0,0.488672919,1.522309208,3.96005722,26.21437459,-2,0,0.000964172
PGC0006193,spiral,0.02711,2.42415,1.916137416,1.209464409,1.40845942,1.228701567,6.414777349,0.726198215,0,0,0,-0.003547193,0.003790431,-0.003844528,0.005928239,1.260571738,-0.003695861,0.004859335,27.5130274,215.8365117,198.4660164,186.3886775,182.7039606,-0.001310237,0.001424874,0,1,0.519907025,1.653601806,2.881500079,6.368746447,6,1,0.006105123
PGC0006450,early,0.05183,3.04919,-0.74010493,-0.854385915,5.188324779,0.00010956,1.210774954,1.215951338,0,0,0,-0.00325004,-7.50E-05,-0.002585855,0.000508561,1.458859351,-0.002917947,0.000216777,18.97105316,-171.789811,24.46141564,-25.72209124,190.8107185,-0.000826167,0.000616224,0,1,0.527205239,1.560588396,3.168945712,13.60079451,-3,0,0.002925988
PGC0006627,spiral,0.01672,2.45942,-6.00E-09,-1.000000006,1.209031429,2.380041206,5.727417697,0.005671882,0,0,0,-0.000871421,0.000691687,0.000319595,0.021517702,2.013248313,-0.000275913,0.011104694,31.31305551,40.58873851,56.9588431,-4.903348184,8.932420651,0.000402276,-0.000252101,0,1,0.620560415,1.490072221,2.107714798,2.99269934,6,1,0.011108122
PGC0006673,early,0.01701,2.95698,-0.523217618,-0.473262657,5.166722499,0.0001,1.104700215,-1.274143463,0,0,0,-6.70E-05,-0.000642958,-0.000550856,-0.000974409,1.403458584,-0.000308942,-0.000808684,23.11745246,-385.8839839,-700.4071147,160.9133515,-1207.906716,-0.000292458,-0.00122148,0,1,0.876157556,1.777892645,2.708143304,18.14689075,-5,1,0.000865687
PGC0006678,spiral,0.03344,2.13684,-0.043709448,2.946311716,1.062848245,7.732935826,1.969384723,0.120704541,0,0,0,-0.001224883,-0.002292202,0.001050908,0.003299037,2.046276285,-8.70E-05,0.000503418,28.36380703,47.45089831,-23.40628336,-1.692751665,-17.42875257,0.000506536,-0.001339325,0,0,1.100882673,2.333322835,1.666039258,0.834665215,6,1,0.000510878
PGC0006835,early,0.04269,2.90198,-0.564059518,0.630497335,4.991024967,0.0001,1.363040374,0.411024802,0,0,0,0.009379459,-0.000165585,-0.000941044,-0.002775717,2.66999643,0.004219208,-0.001470651,16.00606994,55.81995646,12.52976689,19.37086254,17.32786361,0.000353862,0.00059139,0,1,0.656330687,1.978984232,2.907686184,8.562205143,-2,0,0.004468168
PGC0006855,spiral,0.01608,1.99644,-1.10125618,-1.365620648,0.965034278,16.43937359,1,-1.269910929,0,0,0,0.002160999,0.000930645,0.000804953,0.001578341,1.79732655,0.001482976,0.001254493,33.51438051,448.0930836,294.3970247,-3.106872364,-25.83930924,0.001535145,-0.001575682,0,0,1.247164445,1.836890751,0.830234902,-1.205733743,6,1,0.001942413
PGC0006861,early,0.01827,2.7827,1.388971043,1.782519574,5.230322647,0.000135493,1.36447131,-0.216188815,0,0,0,-0.000389815,-0.000613547,0.000386886,-0.000223222,1.29896004,-1.46E-06,-0.000418385,23.31104586,-1273.760552,-133.7926557,-243.9329714,-625.5400184,-0.001205111,-0.000606657,0,1,0.752676394,1.90136825,2.642444975,9.418600324,-3,0,0.000418387
PGC0006986,spiral,0.05958,2.57181,0.999999998,-1.000000003,2.264380081,0.384319645,2.956841412,-0.470130017,0,0,0,0.00286251,0.000405211,0.00061014,0.002441517,2.615362527,0.001736325,0.001423364,26.93702045,611.5823459,-166.2274434,72.3274372,9.45195308,0.001471493,0.001999325,0,0,0.687872745,1.748171402,2.261737629,3.753728002,5,1,0.00224517
PGC0007064,early,0.05215,2.98939,-0.868793765,-0.886207734,5.130653967,0.000149556,1.781617438,0.093449849,0,0,0,0.002005583,-0.001886874,-0.000335605,-0.00010578,1.215070362,0.000834989,-0.000996327,24.10143835,264.8683179,-35.01516487,61.36537867,-44.6639068,0.000897149,-0.000555717,0,0,0.45141517,1.103732547,2.763459343,13.76641218,-4,0,0.001299952
PGC0007090,early,0.01925,2.76215,-0.999999999,-1.000000003,2.409713886,0.288528085,1.218014292,-0.655984501,0,0,0,0.002915969,-0.000353479,1.24E-05,-0.001837306,4.732205853,0.001464176,-0.001095392,18.17336173,3.072213386,-3.695947573,6.761880224,-3.479102562,-0.000204358,-1.56E-05,0,0,0.839398865,2.323427817,2.85980125,10.36694641,-3,0,0.001828577
PGC0007118,early,0.01278,2.65511,-1.175303328,-0.888986371,3.333964143,0.030979233,1.074891954,0.934429503,0,0,0,0.000266834,-0.000325086,-0.000202575,0.000953594,1.036938036,3.21E-05,0.000314254,19.11019103,8.292165366,5.254021802,3.760905082,10.43077161,-8.70E-05,1.33E-06,0,0,0.563891163,1.789547395,4.701682576,39.8834781,-3,0,0.000315892
PGC0007210,spiral,0.02711,1.92114,-0.869629549,0.197115802,1.12825469,8.073129228,1.034472208,1.237512477,0,0,0,-0.002240259,-0.001175093,0.002894012,0.002996458,3.672457041,0.000326877,0.000910683,22.98911347,15.96946196,44.22669918,29.01266717,76.49206807,0.000111177,0.000716907,0,0,0.701714279,1.649816814,2.035737765,2.591323363,4,2,0.00096757
PGC0007465,spiral,0.02342,2.27383,0.608379081,-0.646604405,1.662159341,1.81883591,2.071525121,-0.434764098,0,0,0,-0.002606657,0.001756403,-0.000573259,0.000720768,10.52540829,-0.001589958,0.001238586,24.51470532,-479.2712506,348.478316,-270.7427379,245.3689198,-0.003224061,-0.001991119,0,0,0.480219112,1.204336187,2.745473836,9.892397643,5,0,0.002015455
PGC0007533,spiral,0.01537,1.90584,1.066088031,0.699110945,2.6703065,0.275029433,1.908546667,0.795854298,0,0,0,0.000341604,0.000909201,0.000303936,-0.001677456,1.448807959,0.00032277,-0.000384128,31.44535711,66.3536159,52.49835922,112.5136926,142.2792555,-0.000898453,0.001161285,0,0,0.820828518,1.566521838,1.420215449,0.156824207,6,2,0.000501732
PGC0007536,early,0.01541,2.84825,0.99636938,-1.002731326,2.467133017,0.298084052,1.408795642,1.311228636,0,0,0,-0.0008492,0.000420525,-0.000119197,0.000387724,1.368851967,-0.000484199,0.000404125,21.03359426,-12.59821123,20.69252618,-7.99898065,54.00675742,-0.000128661,0.00036333,0,0,0.654495127,1.750997729,3.111466086,14.38812644,-2,0,0.000630686
PGC0007574,spiral,0.02782,2.2226,-0.739170117,-0.431848618,1.649908921,1.04383909,3.155359174,0.988136625,0,0,0,0.001049701,-0.001381927,-0.00050491,0.001306265,1.423464214,0.000272395,-3.78E-05,19.93804146,4.890102443,4.791353917,7.055883194,26.87224319,0.00039578,0.001239905,0,0,0.402661028,1.362587304,3.240174778,9.420007551,6,1,0.00027501
PGC0007740,spiral,0.0199,2.12091,-0.524365859,-0.828841953,1.36712016,6.931636735,1.345878686,-1.402753614,0,0,0,-0.000169354,-0.002545848,-0.000234883,0.002767181,4.162413197,-0.000202118,0.000110667,33.41666045,376.1410612,-50.51431782,-50.80681482,-801.6554521,-0.00022998,-0.000628989,0,0,1.761594824,2.889992202,1.079013995,-0.664748692,4,1,0.000230432
PGC0007748,early,0.04276,3.00184,1,-4.24E-09,2.278556779,0.456065359,1.231579325,-0.429752478,0,0,0,-0.002097873,0.0010345,-0.000749373,0.001684396,2.72060813,-0.001423623,0.001359448,21.0659572,29.35856038,-25.08383532,5.0702986,-13.02642276,0.000102106,-0.000536813,0,0,0.975149563,2.23777169,2.048100605,3.446243819,-3,1,0.001968451
PGC0007846,early,0.01221,2.76392,2.047057454,0.551997859,3.733378234,0.004534738,1.700407785,0.947194348,0,0,0,-0.001045444,0.001457928,0.000520698,0.000159298,6.274718897,-0.000262373,0.000808613,13.45708544,-5.039882393,4.357845691,2.328293087,19.61390219,-0.000836966,0.001036332,0,0,0.293487175,1.307552699,6.566707922,73.5449956,-2,0,0.000850114
PGC0007889,early,0.0179,2.64087,-1.009845373,-1.594074784,5.113069529,0.0001,1.332999978,1.492872223,0,0,0,0.000221996,0.000657449,-0.000346602,-0.000562262,3.377656968,-6.23E-05,4.76E-05,18.07804112,-3.333565039,-4.52552342,-1.234754046,-25.01970768,-7.79E-05,-0.000170202,0,1,0.490803707,1.504792879,4.32959917,37.74374484,-2,0,7.84E-05
PGC0007966,spiral,0.02511,2.06841,0.999999999,-4.19E-09,1.752444072,1.233557233,2.093892361,-0.194675855,0,0,0,-0.001983415,-0.000703878,-0.00086451,-0.000498723,1.136132724,-0.001423962,-0.0006013,22.97204676,388.2430222,-85.53352517,-7.367130041,15.1999153,0.001602808,0.000707867,0,0,0.684035899,1.535033087,1.84181306,1.578385908,6,1,0.001545713
PGC0007979,spiral,0.04276,2.80907,-2.65E-08,-4.82E-08,2.060895133,0.37399722,4.962663957,1.041825634,0,0,0,0.001970715,-0.000350237,0.001910672,-0.000619771,3.59188841,0.001940693,-0.000485004,27.89470702,201.7009682,254.589351,359.5074714,511.0368414,0.000757267,0.000858122,0,0,0.461069924,1.406795235,2.864833672,7.158585721,4,2,0.00200038
PGC0008014,spiral,0.02479,1.83747,0.999999996,0.999999997,2.148857751,1.199226366,1.381841295,-1.216643352,0,0,0,0.002729718,-0.000622042,0.002501986,-0.000976081,2.06712026,0.002615852,-0.000799062,29.0668404,500.3551587,-89.9981143,222.3415544,-227.0151564,0.001827663,-0.000167708,0,0,1.168437727,2.410545923,1.604061475,0.664657087,6,0,0.002735175
PGC0008201,early,0.01288,2.62909,-1.470437632,-1.154456883,3.517531394,0.016301061,1.664561037,-0.325514319,0,0,0,2.24E-05,1.99E-06,9.13E-05,0.000182215,2.537948937,5.69E-05,9.21E-05,21.86199887,46.92100973,-19.28752956,33.99616057,-36.46247649,0.000143519,-6.96E-06,0,0,0.63892905,1.741772733,3.648077456,22.86076477,-3,0,0.000108237
PGC0008232,spiral,0.006464,2.65048,0.985803207,-1.646466982,0.841921209,4.543948946,4.437745499,-0.419724845,0,0,0,-0.00141886,0.002585483,0.005567434,0.018280176,5.362690912,0.002074287,0.01043283,23.89853322,-1491.77159,496.6641583,-169.1074235,72.93657195,-0.00115977,0.003130658,0,1,0.376036253,1.11206705,3.71978756,17.50431557,4,2,0.010637039
PGC0008258,early,0.01287,2.72212,-0.301473345,-1.192008193,5.234072209,0.0001,1.68371408,0.987987502,0,0,0,-0.002060068,0.000279553,-9.19E-05,-9.35E-05,2.393175397,-0.001075973,9.30E-05,27.22918782,-121.3833894,-34.81753187,-87.95916321,-51.30938463,-0.000359655,7.49E-05,0,1,1.447547716,2.871075008,2.172970713,8.805288486,-2,0,0.001079985
PGC0008659,early,0.02684,2.84663,-2.077206182,-2.640311694,4.189052072,0.002704105,1.068755613,0.287644266,0,0,0,0.002887552,-0.000931412,0.000554146,-0.004481176,2.109820679,0.001720849,-0.002706294,17.72823216,-346.2966221,-84.71734757,-120.970074,-264.6929419,0.000391795,-0.00266885,0,0,0.330703466,1.131412545,4.046748887,24.27713322,-2,0,0.003207078
PGC0008718,early,0.02159,2.69559,-1.377352868,-0.152154089,4.907652408,0.000415921,1.037909315,-1.331026547,0,0,0,-0.000230443,-0.000235654,3.51E-05,-0.000169594,1.077265781,-9.76E-05,-0.000202624,23.25342846,-34.01257847,-17.309514,56.46323026,-183.9529387,-2.07E-05,-0.000222466,0,0,1.074379307,2.639376777,2.487811166,7.791754362,-5,0,0.000224926
PGC0008929,early,0.02437,2.70141,-1.000000003,-3.09E-09,2.369574797,0.394646423,1.710955013,-0.994384658,0,0,0,-0.000340067,0.001102363,0.002846701,0.004785075,2.947343481,0.001253317,0.002943719,25.52136661,22.05736075,-375.7212159,315.6783173,1126.14377,-0.000316785,0.000151147,0,0,1.148026764,2.1930323,1.702043521,2.924155761,-2,1,0.003199419
PGC0009256,spiral,0.02142,2.39345,0.400489317,-1.205349439,0.85450918,9.606586317,2.127362717,-0.923497201,0,0,0,0.001303906,0.002382195,-0.000501387,0.000873626,5.384352806,0.000401259,0.00162791,27.3925092,-95.41965147,103.3631693,-114.5224625,199.0398128,0.000360078,0.000350601,0,0,0.626372892,1.30816433,2.096833298,4.877580664,5,0,0.001676634
PGC0009352,early,0.02119,2.70905,-0.275571466,-1.434360445,4.974879227,0.000116222,1.610949848,0.543702061,0,0,0,-0.001169843,0.00044208,-0.00031784,0.001641776,1.796209189,-0.000743842,0.001041928,16.09057019,-12.62345784,11.15065936,0.312920874,29.31055084,-0.000150256,0.000605544,0,1,0.388716855,1.362686032,5.342084826,58.51689535,-3,0,0.001280201
PGC0009376,spiral,0.04094,2.66468,-0.610555816,-1.08939478,1.937992962,0.538168665,4.266781855,1.187771081,0,0,0,-0.001552043,0.00123906,-0.000759982,0.001022928,4.053160352,-0.001156013,0.001130994,25.38857981,-3.610230446,-0.937539216,-1.62158768,49.74803953,-0.000686536,-0.00018722,0,0,0.301553459,0.960708896,3.352908195,13.2523654,5,2,0.001617254
PGC0009445,spiral,0.02022,2.36956,-2.020365097,-0.595492176,0.799976923,18.79569135,1.533932985,1.307056034,0,0,0,0.001646596,0.000499121,-7.37E-05,-0.000965149,1.804345502,0.000786455,-0.000233014,36.53998379,-26.14405918,573.1497461,293.412806,3142.026348,-0.00085474,0.001798026,0,0,1.914543688,2.814624458,0.806239444,-1.309006667,6,0,0.000820248
PGC0009514,early,0.02203,2.74239,1.635974866,1.047962572,5.082007925,0.000103424,1.407085581,0.280855985,0,0,0,0.000409717,-0.000874002,0.000156844,0.000602509,2.147817572,0.000283281,-0.000135747,17.5094149,27.95605048,0.758842281,6.067332807,28.96993192,0.000434811,7.82E-05,0,1,0.679399528,2.039836539,3.106609867,11.86272201,-2,0,0.000314126
PGC0009642,early,0.02204,2.99117,0.27059439,0.651806833,5.083451353,0.000124676,1.087801048,1.463713983,0,0,0,-0.006891082,-0.00079337,-0.001439767,-0.004360308,1.672057007,-0.004165424,-0.002576839,20.87734937,-339.9128776,-84.97025896,-150.3226607,-372.0325606,-0.001722257,-0.001303923,0,1,0.600283571,1.439297688,2.957278246,18.15065051,-3,0,0.004898046
PGC0009643,spiral,0.02182,2.01454,-1.000000002,-6.73E-09,3.88808482,0.030277827,1.568413765,1.263382573,0,0,0,0.003008211,0.003834074,0.003063724,0.001428411,5.34960846,0.003035968,0.002631242,31.91657595,-4119.407868,-1163.515555,-2249.141366,-3194.602805,-0.001907158,-0.001568002,0,0,0.825725395,1.834909504,1.864828849,2.001047032,4,0,0.004017529
PGC0009684,early,0.02055,2.68868,0.826287072,-0.850776764,4.761717454,0.000464621,1.822549163,-1.325715193,0,0,0,0.00060295,-7.90E-05,-0.001669884,0.003693904,6.676157557,-0.000533467,0.001807463,24.86237298,-52.62042608,77.46314494,-99.72644258,401.1961173,-0.000553016,-7.71E-05,0,0,0.738810548,1.841191871,2.980783055,15.66676413,-2,0,0.001884545
PGC0009817,spiral,0.04314,0.85831,-3.007517298,-2.009133281,5.230429843,0.000111822,1,1.92687546,0,0,0,0.019229099,-0.001706404,-0.004078625,0.017546821,13.86338814,0.007575237,0.007920208,19.48739278,166.0931844,-214.7872286,-210.2548241,-237.7892102,0.001027402,0.002772576,0,0,1.197328408,2.645690186,2.798252779,21.15301593,4,2,0.010959649
PGC0009822,spiral,0.02202,1.76332,-4.625045251,-2.808006587,1.907677811,2.035042591,1.138653576,1.090255341,0,0,0,-0.004264776,-3.26E-05,-0.000709951,0.001561196,3.933841189,-0.002487363,0.000764297,29.31454314,-745.9081838,19.03030951,-250.0058472,149.5369247,-0.001628586,0.000667387,0,0,1.53767317,2.894331369,1.422144637,0.289371977,4,2,0.002602139
